party,date,text,cmp_code,eu_code
43811,201910,One look at the UK is enough to see the damaging effects such an initiative would have:,108,NA
43811,201910,even a much weightier country like the UK is not in a position to dictate its wishes to the EU.,108,NA
43811,201910,"Rather, there is a slowly growing realization in the UK that it will rather be the EU that formulates the terms of the Brexit.",108,NA
43811,201910,So how would the much smaller Switzerland fare?!,108,NA
43811,201910,Self-determination initiative:,H,NA
43811,201910,"The popular initiative ""Swiss law instead of foreign judges"" wants to write the primacy of Swiss law over international law into the constitution.",107,NA
43811,201910,This harmful initiative must be clearly rejected for the following reasons:,107,NA
43811,201910,"If this initiative were to be adopted, Switzerland would unnecessarily seal itself off from the rest of the world.",107,NA
43811,201910,The initiative jeopardizes legal certainty and undermines Switzerland's credibility as a reliable contractual partner.,107,NA
43811,201910,"This would put Switzerland on the international sidelines and render it incapable of acting, since no other state would be willing to conclude a treaty with Switzerland.",107,NA
43811,201910,"Obligations under international law that Switzerland has entered into, which were not subject to referendum and which conflict with our constitution, would have to be renegotiated or even terminated if necessary.",107,NA
43811,201910,Switzerland would thus become a treaty breaker.,107,NA
43811,201910,"The Swiss economy is dependent on the global economy, and an intact business law is therefore indispensable for Switzerland as a business location.",107,NA
43811,201910,"The initiative therefore harms not only the economy, but also our prosperity.",107,NA
43811,201910,There is a threat of a weakening of internationally valid human rights in Switzerland.,107,NA
43811,201910,The initiative is a major attack on our legal system.,107,NA
43811,201910,"In particular, our fundamental rights, legal security, stability and prosperity in Switzerland would be at risk.",107,NA
43811,201910,"The BDP wants a Switzerland that does not isolate itself unnecessarily and can continue to influence its destiny as a reliable contractual partner, and whose economy, in interaction with the global economy, secures and expands our prosperity.",107,NA
43811,201910,Initiatives that grossly disregard these values must be rejected.,107,NA
43811,201910,Why does Switzerland need a framework agreement with the EU?,H,NA
43811,201910,"The president of the BDP Switzerland correctly put it this way in 2018: "" (...) Switzerland [lies] in the heart of Europe.",NA,NA
43811,201910,Switzerland is a European country even as a non-member of the European Union.,NA,NA
43811,201910,That is geography!,NA,NA
43811,201910,"- Therefore, the question is not whether we want to have a relationship with the European Union or not; the only question is how this relationship should be structured.",NA,NA
43811,201910,"Because you can't have ""no relationship""...""",NA,NA
43811,201910,"and further: "" (...) that the bilateral path is not simply a collected work of treaties, but must rather be understood as a concept.",NA,NA
43811,201910,As a concept of our relationship with the European Union.,NA,NA
43811,201910,"This is because the bilateral path needs a conceptual framework, a strategic umbrella.",NA,NA
43811,201910,There are many indications that the European Union is also strongly interested.,NA,NA
43811,201910,"And if it wants to negotiate a framework agreement with us, that is nothing other than the will to build a conceptual roof over the bilateral path with us.",NA,NA
43811,201910,"- What, please, can be so dangerous about this intention...?""",NA,NA
43811,201910,All bilateral agreements are based on intergovernmental cooperation; each state is therefore responsible for implementing the agreements in its own country (with the exception of aviation).,107,NA
43811,201910,The agreements with the EU are based either on equivalence of legislation or on the adoption of the EU acquis.,108,NA
43811,201910,These agreements are administered through Joint Committees in which both parties have equal rights.,108,NA
43811,201910,"In case of disagreement, both parties shall decide by unanimity.",108,NA
43811,201910,The Joint Committees mainly decide on amendments of a technical nature.,108,NA
43811,201910,The agreements are not subject to automatic change.,108,NA
43811,201910,"In the case of contracts based on equivalence, it is in the interest of both parties that equivalence can be maintained even in the event of legal developments.",108,NA
43811,201910,The follow-up of further developments is necessary to be able to guarantee a level playing field.,108,NA
43811,201910,"Since 2014, Switzerland has been negotiating an institutional framework agreement with the EU, which should enable further development of the bilateral route and new market access agreements.",108,NA
43811,201910,The Framework Agreement seeks to achieve more uniform and efficient application of existing and future contracts in the market access area.,108,NA
43811,201910,"FACTSHEET: For a credible, stable and responsible economic policy",H,NA
43811,201910,YES to real and effective solutions,H,NA
43811,201910,Switzerland as a business location and its successful model are facing difficult challenges.,601.1,NA
43811,201910,"The BDP is willing to make its contribution to constructive, sensible and specific solutions and therefore adopted a position paper in the spring session.",305.1,NA
43811,201910,But it will not offer a hand when it comes to abusing the strength of the franc opportunistically for political purposes.,414,NA
43811,201910,"The strength of the Swiss franc is not a new phenomenon, but a constant companion of the Swiss economy.",414,NA
43811,201910,"And despite a consistently strong currency, Switzerland is one of the world's most successful export nations.",414,NA
43811,201910,"However, there is nothing to sugarcoat here, because it is precisely surprising and strong price distortions that confront the affected companies and industries with extremely difficult tasks, and none of this will be painless.",414,NA
43811,201910,"Switzerland, once a stable and secure investment location, has become unpredictable for many.",414,NA
43811,201910,"Economic forecasts therefore had to be revised downward, as did the federal government's fiscal outlook.",414,NA
43811,201910,YES to the Bilateral Way,H,NA
43811,201910,Switzerland's economic ties with Europe are strong and of great importance for Switzerland as an exporting country.,108,NA
43811,201910,Around 60 percent of our exports go to the EU and 80 percent of imports come from the EU.,108,NA
43811,201910,"That is why the continuation of the Bilateral Way is central to our economy, our jobs and our prosperity.",108,NA
43811,201910,The BDP wants to prevent a termination of the bilateral agreements as a result of the implementation of the mass immigration initiative or other political requests.,108,NA
43811,201910,"It goes without saying that the will of the people must be implemented - without, however, completely isolating Switzerland from the European economy.",108,NA
43811,201910,"For this reason, the BDP has submitted a parliamentary initiative.",108,NA
43811,201910,"This demands that, in parallel with the Federal Council's negotiations with the EU and the domestic legislative process, the constitutional anchoring of contractual relations with the EU be prepared and presented to the sovereign in due course.",108,NA
43811,201910,The BDP takes the concerns of the Swiss people regarding immigration seriously and has called for the consistent promotion of domestic labor potential and the combating of abuses in the free movement of persons as key measures.,202.4,NA
43811,201910,Exploiting Swiss workforce potential,H,NA
43811,201910,"In order to address the shortage of skilled workers and reduce the need for foreign labor, the BDP wants to make better use of the domestic labor potential.",504,NA
43811,201910,"For years, the BDP has repeatedly called for the shortage of skilled workers to be alleviated with domestic labor and for labor market opportunities for the over-50s and for working women and to be improved.",503,NA
43811,201910,"Here, the BDP is primarily committed to improving the compatibility of family and career - namely through the unbureaucratic expansion of daycare places and the introduction of day schools and block times.",504,NA
43811,201910,"In order to facilitate the return to work after the family phase, the BDP proposes a familiarization allowance.",504,NA
43811,201910,"In addition, a consistent education offensive is needed in the natural sciences and technology as well as in the healthcare sector.",506,NA
43811,201910,Education policy must be clearly geared to the demand for labor.,506,NA
43811,201910,Liberal economic policy and a clean financial center,H,NA
43811,201910,Switzerland's success model is based on liberal framework conditions that encourage companies to take responsibility for themselves.,401,NA
43811,201910,"The state provides clear, fair rules and framework conditions without hampering the economy with unnecessary bureaucratic obstacles.",401,NA
43811,201910,"Especially for the backbone of the Swiss economy, the SMEs, overregulation is harmful and costly.",401,NA
43811,201910,The BDP therefore consistently calls for a reduction in the administrative burden.,401,NA
43811,201910,But companies must also act responsibly themselves - excesses in wage policy or disregard for international rules damage their image and undermine citizens' trust in business.,401,NA
43811,201910,The BDP is calling for targeted measures instead of actionism in order to alleviate the recent franc shock:,414,NA
43811,201910,"A targeted temporary VAT exemption for tourism and gastronomy would make sense,",402,NA
43811,201910,a special contribution for the promotion of innovation,411,NA
43811,201910,and the adjustment of exchange rate effects in procurement.,414,NA
43811,201910,"The BDP initiated a forward strategy for the Swiss financial center early on, stating that a credible and competitive financial center can only define itself through tax conformity and compliance with international rules of the game.",416.2,NA
43811,201910,"Unlike other bourgeois parties, the BDP focuses on sustainable solutions and not on backward-looking strategies.",416.2,NA
43811,201910,"In addition to the introduction of the automatic exchange of information, the BDP supports the current reform of the withholding tax and the abolition of the stamp duty.",402,NA
43811,201910,Finances and taxes,H,NA
43811,201910,"A successful economic policy starts with sound public finances, because debt is tomorrow's tax.",414,NA
43811,201910,The BDP will continue to advocate a sustainable budget policy that takes into account the requirements of the debt brake.,414,NA
43811,201910,"Unnecessary expenditures must be reduced so that more funds can be spent on future-oriented projects: In the areas of education, research, environment, energy or transport.",414,NA
43811,201910,"On the revenue side, there must be sufficient room for maneuver to continue to play in the top league in international tax competition - this is central for the Swiss economy as a whole.",414,NA
43811,201910,The BDP will lobby in parliament for rapid and consistent implementation of the Corporate Tax Reform III in order to preserve the attractiveness of the location and the tax base.,402,NA
43811,201910,"For reasons of efficiency and administrative simplification, the BDP also calls for the creation of a standard VAT rate.",401,NA
43811,201910,Energy policy,H,NA
43811,201910,The BDP was the first conservative party to call for an orderly phase-out of nuclear energy.,416.2,NA
43811,201910,"After all, ecological responsibility is not only a duty to future generations, but also offers great economic opportunities with above-average innovation potential.",416.2,NA
43811,201910,"With numerous initiatives, the BDP has left a lasting mark on the energy debate in parliament and initiated the energy turnaround.",416.2,NA
43811,201910,The BDP is actively committed to an orderly nuclear phase-out and the consistent promotion of renewable resources and technological innovations.,416.2,NA
43811,201910,"In a second phase starting in 2020, the current subsidy system must be gradually replaced by budget-neutral and, if possible, fiscal-quota-neutral incentive levies.",416.2,NA
43811,201910,A supporting pillar of the Swiss economy,H,NA
43811,201910,The financial center is one of the central sectors of the Swiss economy.,414,NA
43811,201910,"Internationally, Swiss banks are among the flagships of our country.",414,NA
43811,201910,"Domestically, they are an extremely important partner for companies, especially for small and medium-sized enterprises.",414,NA
43811,201910,"And - last, but not least - Swiss banks are essential providers of training and education positions as well as welcome purchasers of products and services.",414,NA
43811,201910,Economic policy principles of the BDP,H,NA
43811,201910,The basis for growth and prosperity is action based on personal responsibility and a willingness to perform.,401,NA
43811,201910,The export economy and the financial center must be strengthened by expanding and securing internationally secured rules and agreements.,407,NA
43811,201910,SMEs must be protected from further administrative and tax burdens.,401,NA
43811,201910,Liberal and modern framework,H,NA
43811,201910,"Like the economy as a whole, the financial center needs liberal and modern framework conditions.",401,NA
43811,201910,This requires access to international skilled workers as well as access to international markets.,407,NA
43811,201910,"The BDP is therefore committed to regulated and stable relations with foreign countries,",107,NA
43811,201910,in particular to the stabilization of bilateral relations with the European Union.,108,NA
43811,201910,"In Germany, for example, the focus is on modern working time regulations and competitive framework conditions in the area of taxes and duties.",401,NA
43811,201910,Competitive financial center,H,NA
43811,201910,The BDP welcomes and supports the efforts to create a competitive and fiscally compliant financial center.,401,NA
43811,201910,"The credibility associated with this ""white money strategy"" is a long-term success factor.",401,NA
43811,201910,"Bank-client confidentiality is intended to protect the economic privacy of citizens, both domestic and foreign.",416.2,NA
43811,201910,But it must not at the same time enable the systematic and repeated evasion of substantial assets.,416.2,NA
43811,201910,"Similarly, international competitiveness requires compliance with binding international rules of the game.",407,NA
43811,201910,The BDP was therefore the first conservative party to support the introduction of an automatic exchange of information with foreign countries (AEOI).,407,NA
43811,201910,Contemporary and binding regulations,H,NA
43811,201910,An internationally competitive financial center requires strong and internationally recognized financial market supervision.,407,NA
43811,201910,This includes a clear separation between financial market policy and operational supervisory activities.,407,NA
43811,201910,"The BDP has been at the forefront of efforts to optimize organization and governance in this regard, which has since been taken up by the Federal Council.",407,NA
43811,201910,"Likewise, BDP supports the desire for innovative technological solutions that also lead to facilitation of the increasingly comprehensive compliance mandates in the regulatory area.",411,NA
43811,201910,Optimal use of modern technologies in regulation enables efficiency gains for both companies and authorities.,411,NA
43811,201910,Sustainable financial center,H,NA
43811,201910,The Paris Climate Agreement points to the central importance of investment and financial flows in achieving climate goals.,416.2,NA
43811,201910,A sustainable financial center opens up both ecological and economic opportunities here.,416.2,NA
43811,201910,"The European Union, for example, is working at full speed on the corresponding framework conditions.",416.2,NA
43811,201910,And the German government has already officially communicated that Germany wants to become a leading location for 'Sustainable Finance'.,416.2,NA
43811,201910,The Swiss financial center would be well advised not to miss out on strategic positioning here.,416.2,NA
43811,201910,This is not least due to the growing realization that the inclusion of climate risks is part of the fiduciary duty of care of pension funds and institutional investors.,416.2,NA
43811,201910,The BDP is committed to creating the appropriate framework conditions and making the necessary adjustments to laws and guidelines that enable and promote future-oriented investment.,416.2,NA
43811,201910,And the same applies to the possible dismantling of regulations that hinder this.,416.2,NA
43811,201910,"This is also in line with the industry's wishes, which the Swiss Bankers Association reiterated in a position paper in September 2019.",416.2,NA
43811,201910,FACTSHEET: For a progressive and modern transport infrastructure,H,NA
43811,201910,Functioning and well-developed transport and infrastructure systems are central to our country's economy and society.,411,NA
43811,201910,"As economic engines, urban centers depend on well-developed national and international connections.",411,NA
43811,201910,"At the same time, transport networks and infrastructures also serve to connect peripheral regions and thus ensure the cohesion of the entire country.",411,NA
43811,201910,The BDP is committed to this and to the progress of Switzerland without ideological blinkers.,411,NA
43811,201910,"The rail and road modes of transport must work together and not against each other, with the necessary weight being attached to the aspect of financing.",411,NA
43811,201910,"In times of scarce funds, expansions based on the watering-can principle are not expedient.",411,NA
43811,201910,"Instead, the really sensible and necessary projects and the maintenance of existing networks should be realized.",411,NA
43811,201910,"For efficiency and financing reasons, consumer financing will play a more important role in the future.",411,NA
43811,201910,"The BDP is open in principle to new financing methods such as public-private partnerships, road pricing or higher ticket prices, with the resulting revenue flowing back into investments in the mode of transport concerned.",411,NA
43811,201910,Transport financing: progressive solutions instead of ideology,H,NA
43811,201910,Functioning transport systems are of great importance for economic and cultural development.,411,NA
43811,201910,"The high level of mobility in Switzerland is a fact of life, which is why transportation systems are now reaching their limits, especially in agglomerations and cities.",411,NA
43811,201910,"Quality of life of residents and commuters as well as the economy suffer, and only an efficient transport infrastructure enables economic growth and jobs.",411,NA
43811,201910,The existing bottlenecks must therefore be eliminated as a matter of priority where the pressure of suffering is highest.,411,NA
43811,201910,"The expansion must be approached in an ideology-free manner, without systematically disadvantaging any one mode of transport.",411,NA
43811,201910,Public and individual transport complement each other - a sensible coexistence must be the goal.,411,NA
43811,201910,"For example, it makes no sense for the BDP to forego the expansion of neuralgic main road traffic axes (e.g. A1 Bern-Zurich or bypasses in the conurbation area) for ideological reasons.",411,NA
43811,201910,"At the same time, the expansion of public transport within cities and agglomerations is more target-oriented.",411,NA
43811,201910,"In the financing of transport projects, the watering can principle must be abandoned and more reliance placed on the consumer principle.",411,NA
43811,201910,"Users should contribute more to the costs, also to create incentives to at least question their own mobility more.",411,NA
43811,201910,"Because one thing is clear: our high mobility rate leads to a strong demand for transport services, the costs of which have to be borne to a large extent by the general public - especially in the case of passenger rail transport.",411,NA
43811,201910,"The BDP does not want to restrict mobility per se, but it does want to get the incentives right and strengthen the consumer principle.",411,NA
43811,201910,"In matters of financing for transport projects, the BDP therefore proposes the following measures:  Strengthening the consumer principle: selectively higher ticket prices in rail transport and/or demand-based tariffs in rail transport,",411,NA
43811,201910,a moderate increase in the freeway vignette,411,NA
43811,201910,and the examination of road pricing on certain traffic sections (e.g. inner cities or tunnels) are viable ways for the BDP to achieve more user-based financing.,411,NA
43811,201910,"Ensure earmarking of the funds: On the one hand, the BDP wants to strengthen the consumer principle, but at the same time it also wants the revenue from user charges to flow back into investments in the mode of transport concerned.",411,NA
43811,201910,"For the BDP, for example, a staggered increase in the mineral oil tax is only an option if the money is earmarked for road transport projects.",411,NA
43811,201910,Examine and incorporate public-private partnership models in new transportation projects (especially road transportation).,411,NA
43811,201910,Road infrastructure: Implementing overdue bottleneck elimination measures,H,NA
43811,201910,The BDP wants to implement the long overdue bottleneck elimination measures quickly.,411,NA
43811,201910,This mainly affects road sections in agglomerations and certain highway sections.,411,NA
43811,201910,These roads have long since reached their capacity limits - further delays in expansion must be avoided for economic and social reasons.,411,NA
43811,201910,"For ideological reasons, the roads have been neglected by politicians for too long, even though a well-developed road transport infrastructure is a key success factor for Switzerland as a whole.",411,NA
43811,201910,"In order to put the financing of projects on a secure footing, the BDP welcomes the creation of the NAF as a ""counterpart"" to the Rail Infrastructure Fund (FABI).",411,NA
43811,201910,"The BDP calls for the following measures in the area of road traffic: Rapid realization of road projects to eliminate bottlenecks, namely in conurbations and on certain highway sections (A1 Bern-Zurich, Lausanne-Geneva).",411,NA
43811,201910,Continuation of the maintenance of the substance of main roads in mountainous and peripheral regions,411,NA
43811,201910,"Creation of a fund for national road and agglomeration traffic (NAF) to ensure sustainable financing for the expansion of road infrastructure: In this context, the BDP considers a staggered increase in the mineral oil tax and the complete earmarking of the automobile tax to be correct.",411,NA
43811,201910,"However, the network decision must be integrated as a whole into the NAF proposal.",411,NA
43811,201910,"Construction of a second Gotthard road tunnel for the rehabilitation of the existing tunnel: For the BDP, the construction of the second Gotthard road tunnel without capacity expansion is a safety and economic necessity.",411,NA
43811,201910,The BDP already advocated the construction of a second Gotthard tube without capacity expansion in September 2010 with motion 10.3779.,411,NA
43811,201910,The Federal Council and Parliament are also in favor of this rehabilitation solution for the Gotthard.,411,NA
43811,201910,The construction of the rehabilitation tunnel ensures the connection of the Ticino and shows the best cost-benefit ratio for the BDP.,411,NA
43811,201910,"In the future, it will not be a matter of expanding the north-south axis, but of increasing safety thanks to directional separation.",411,NA
43811,201910,Rail infrastructure: focus on core projects and maintenance,H,NA
43811,201910,Quantum leaps have been achieved in rail transport over the last 25 years.,411,NA
43811,201910,The BDP considers a well-developed rail network in Switzerland to be very important and welcomes in particular the expansion of the suburban rail systems in cities and conurbations as well as the intercity connections.,411,NA
43811,201910,Fully occupied trains show that demand is present or even too high.,411,NA
43811,201910,"Nevertheless, the BDP does not want to continue blindly expanding the rail network in the future, but to focus more on core projects.",411,NA
43811,201910,This is not least because every expansion also results in massively higher maintenance costs.,414,NA
43811,201910,The BDP demands a clear calculation of these costs and a prioritization of important expansion projects according to the cost-benefit principle.,414,NA
43811,201910,"In terms of financing, the aim in future must be to gradually increase the level of self-financing by rail users, which is currently around 50%.",414,NA
43811,201910,"In rail freight transport, the BDP also sees a need for action by granting freight trains better rights of passage and no longer slowing them down to the same extent by passenger traffic.",411,NA
43811,201910,Rail freight can only be competitive if standing and travel times are reduced and sufficient rolling stock is available.,411,NA
43811,201910,The BDP demands the following measures in the area of rail transport: Clear calculation of maintenance costs in expansion projects,414,NA
43811,201910,Prioritization of important expansion projects,411,NA
43811,201910,Greater consideration of the consumer principle through higher rail prices and demand-based tariffs,414,NA
43811,201910,Better conditions for freight traffic: Shorter idle and travel times for freight trains and better consideration of freight traffic in expansion projects.,411,NA
43811,201910,Air and sea transport: Ensure international connections for passenger and freight hubs,H,NA
43811,201910,Modern transport systems ensure the country's international connections.,411,NA
43811,201910,"The three main airports of Geneva, Basel and Zurich fulfill important functions as hubs for international air traffic for Switzerland as a business location.",411,NA
43811,201910,Of importance in this context is the Air Transport Agreement (ATA) with the EU under the Bilateral Agreements.,108,NA
43811,201910,The FVO has brought Swiss airlines access to the liberalized European market.,108,NA
43811,201910,Around 70 - 80% of aircraft movements at Swiss airports are between Switzerland and EU member states.,108,NA
43811,201910,"Swiss airlines, as well as airports, maintenance and manufacturing companies, air traffic control and passengers benefit greatly from this.",108,NA
43811,201910,This is another reason why the BDP is committed to fighting for the continuation of the bilateral agreements with the EU.,108,NA
43811,201910,"In shipping, the logistical services of the Rhine ports (container transports) are particularly important.",411,NA
43811,201910,"The BDP calls for the following measures in this area: Preservation of stable and good framework conditions for the air and shipping industry, namely the preservation of the bilateral agreements with the EU.",108,NA
43811,201910,Position paper on health policy,H,NA
43811,201910,"The development of costs in the healthcare sector has been a constant source of concern for Swiss politicians for years: costs have been rising continuously since 2000, and in 2015 spending for the total population was 77.8 billion Swiss francs.",504,NA
43811,201910,"This cost growth can be attributed to demographic developments - a steadily growing population that is getting older and older - advances in medical technology, and volume growth.",504,NA
43811,201910,"If we take our eyes off the costs and focus on the healthcare system as a whole, the following observations can be made: The healthcare system in Switzerland is good overall, both in terms of quality, availability for all and geographical distribution.",504,NA
43811,201910,The population's basic satisfaction with the healthcare system is regularly underpinned by surveys.,504,NA
43811,201910,"Such a top-level health care system, which is available at all times and which is not divided into two classes, has its price.",504,NA
43811,201910,"However, this price is becoming more and more of a problem the longer it goes on: more and more people in Switzerland are reaching their financial limits because of the constantly rising costs.",504,NA
43811,201910,All political actors are aware that something has to change.,504,NA
43811,201910,"The question, however, is how.",504,NA
43811,201910,The solutions mentioned by various parties often differ enormously.,504,NA
43811,201910,"In principle, the question arises as to where to start: with the benefits catalog?",504,NA
43811,201910,In terms of quality?,504,NA
43811,201910,With the availability?,504,NA
43811,201910,This raises another fundamental question: does the healthcare system need more government or more competition?,504,NA
43811,201910,And what role does federalism play in this?,504,NA
43811,201910,"In the following, the BDP presents its solution-oriented, civic positions on healthcare:",504,NA
43811,201910,We want good quality and secure health care to which everyone has access.,504,NA
43811,201910,"In addition to physical functioning, the term health encompasses activity and participation in the environment and fellow human beings.",504,NA
43811,201910,"The claim of an interdisciplinary, holistic approach is derived from this definition.",504,NA
43811,201910,"The view of the WHO's International Classification of Functioning, Disability or Health (ICF) is based on a three-dimensional concept of this functioning.",504,NA
43811,201910,"The focus of the respective treatment should therefore be on maintaining or restoring these biopsychosocial functions or, in the case of chronic limitations, adapting to them.",504,NA
43811,201910,All residents of our country should have access to basic health care services.,504,NA
43811,201910,This is an important pillar of justice and social as well as political stability.,504,NA
43811,201910,Family medicine must be significantly strengthened.,504,NA
43811,201910,The coordinated treatment of patients/patients must be promoted.,504,NA
43811,201910,"In their central role as gatekeepers, primary care physicians (general practitioners, internists, pediatricians, general practitioners) coordinate collaboration with specialists, hospitals, nurses and other healthcare professionals.",504,NA
43811,201910,This position optimizes the entire treatment chain and enables high-quality and cost-effective diagnostics and therapy.,504,NA
43811,201910,"But for this chain of treatment to work, there needs to be enough primary care physicians.",504,NA
43811,201910,"In recent years, there has been a marked decline in primary care physicians, especially in rural areas.",504,NA
43811,201910,The federal government is called upon more than ever to prevent this unfavorable development for the health care of the population.,504,NA
43811,201910,"The following measures are to be taken: Refrain from further restricting the practice infrastructure (maintain practice laboratory with appropriate tariff, X-ray, ECG, self-dispensation where available)",504,NA
43811,201910,Realization of the long-promised correction of Tarmed in favor of family physicians,504,NA
43811,201910,Replacement of the numerus clausus by an examination of competencies relevant to the profession and an increase in annual diplomas,504,NA
43811,201910,"Creation of family physician ordinariates at all medical faculties and closer networking with practicing physicians,",504,NA
43811,201910,"Incentive systems (at cantonal and municipal level) for independent individual or group practices, especially in peripheral regions",504,NA
43811,201910,Risk equalization among health insurers has been refined in recent years.,504,NA
43811,201910,"This has stopped the nonsensical competition for ""good risks"".",504,NA
43811,201910,"Competition between insurers in other areas, on the other hand, should be encouraged.",401,NA
43811,201910,This is very useful when playing in the following areas: Which insurer controls providers' bills most efficiently?,401,NA
43811,201910,Which insurer has the most efficient administration?,401,NA
43811,201910,"Which insurer handles customers best (e.g., advice)?",401,NA
43811,201910,Such competition ultimately benefits the policyholder in particular.,401,NA
43811,201910,The financing of care in homes and Spitex should be identical.,504,NA
43811,201910,"In order for patients to be able to choose between inpatient care and care at home, the range of Spitex services must be further improved and expanded.",504,NA
43811,201910,"In particular, the following measures must be introduced: 24h care must also be possible at home.",504,NA
43811,201910,"On the one hand, palliative care must be anchored in the mission statement; on the other hand, further training on this important topic must be offered more frequently to enable patients who wish to die at home to do so.",504,NA
43811,201910,"Electronic networking between hospitals, homes, Spitex and doctors must be improved. (admission/discharge)",411,NA
43811,201910,Equal treatment of Spitex and inpatient stays by health insurers is needed.,504,NA
43811,201910,"The Confederation is obliged to present a solution regarding MiGeL: In 2018, the Federal Administrative Court ruled that means and objects for care (MiGeL) are no longer covered separately by health insurers, but by the residual financiers (often the cantons).",504,NA
43811,201910,"For homes as well as for Spitex, this decision means a considerable additional financial burden, which ultimately also affects the patients.",504,NA
43811,201910,The obligation to contract should be abolished under certain conditions (quality criteria) and freedom of contract introduced.,504,NA
43811,201910,Restriction: ensuring regional supply.,504,NA
43811,201910,The highest maxim is quality.,504,NA
43811,201910,Competition must take place under clearly controlled conditions.,403,NA
43811,201910,A loss of quality in favor of lower prices must be prevented.,403,NA
43811,201910,The principle must be: Best quality at reasonable prices.,403,NA
43811,201910,"In the same vein, coordinated treatment and gatekeeper models are supported.",504,NA
43811,201910,Maintaining local and social accessibility to the health care system is very important.,504,NA
43811,201910,This also means that responsibility for regional care must remain with the cantons despite the abolition of the obligation to contract under the constitution.,301,NA
43811,201910,This task cannot be delegated to health insurers.,403,NA
43811,201910,"If regional coverage and quality are ensured, the contracting requirement can be abolished.",403,NA
43811,201910,"It is imperative that communication between providers, and thus patient safety, be improved.",504,NA
43811,201910,"Therefore, the introduction of electronic patient files needs to be accelerated.",504,NA
43811,201910,"Today, a patient is usually treated primarily by a general practitioner, who also documents the course of the corresponding case.",411,NA
43811,201910,"If necessary, the patient is referred to a specialist or hospital.",411,NA
43811,201910,"Today, it is too often the case that examinations are carried out twice, thus unnecessarily increasing the cost of illness.",411,NA
43811,201910,"At the national level, the legal basis for the electronic patient dossier came into force in 2017, which is intended to promote networking between partners.",411,NA
43811,201910,This legal basis must now be implemented quickly.,411,NA
43811,201910,"However, it is imperative that networking and the associated sharing of patient data be subject to strictly formulated data protection and privacy criteria.",201.2,NA
43811,201910,"In cutting-edge medicine, the cantons are challenged.",504,NA
43811,201910,Clear decisions have to be made within the framework of the newly created concordat.,504,NA
43811,201910,"It has been clearly proven that centers which perform many cutting-edge medical interventions are in a much better position economically, but also, and above all, in terms of quality in the medical field.",403,NA
43811,201910,It is therefore incomprehensible that we afford too many small and thus too expensive units in cutting-edge medicine.,403,NA
43811,201910,Action must also be taken in Switzerland in the interest of patients.,403,NA
43811,201910,"Patients' personal responsibility must be strengthened, either through integrated care models or by effectively increasing the deductible as well as the co-payment.",505,NA
43811,201910,Patient ownership must be increased.,505,NA
43811,201910,"It makes sense and is justified that the insured not only benefit from solidarity, but also assume their share of responsibility in a concrete and tangible way.",505,NA
43811,201910,Coordinated treatment models (integrated care) can make a contribution to this.,505,NA
43811,201910,The Swiss electorate overwhelmingly rejected the managed care bill in 2012.,403,NA
43811,201910,"Nevertheless, integrated care is on the rise, with two-thirds of insureds now opting for limited physician choice.",403,NA
43811,201910,"Insureds with managed care models have to accept certain restrictions, but benefit from lower premiums and higher quality assurance.",403,NA
43811,201910,These models are to develop freely through the supply of insurers and service providers on the one hand and the demand of the insured on the other.,403,NA
43811,201910,Another way to strengthen personal responsibility is to noticeably increase the deductible as well as the retention.,505,NA
43811,201910,"Higher deductibles should be bearable, because the premium burden decreases at the same time.",505,NA
43811,201910,"A higher deductible will increase awareness of what medical services cost and that one may not / cannot use them ""just like that"" at will.",505,NA
43811,201910,Those on the lowest incomes and those on social assistance are given unrestricted access to health care through premium reductions and through social assistance.,504,NA
43811,201910,More and more people are now unable to pay their premiums.,504,NA
43811,201910,"For this reason, appropriate measures must be taken to ensure that access to health care remains possible without restrictions for those on lower incomes and social welfare recipients (no ""two-tier medicine"").",504,NA
43811,201910,The KVG must remain an insurance law.,504,NA
43811,201910,All attempts to use this law increasingly for social policy and social politics should be rejected.,504,NA
43811,201910,"The introduction of monism, the uniform financing of inpatient and outpatient treatment, must be pushed.",504,NA
43811,201910,Outpatient treatment should be preferred to inpatient treatment whenever possible.,403,NA
43811,201910,"Today, the costs of hospitalization are shared between the cantons and insurers, but the costs of outpatient treatment are borne entirely by premium payers.",403,NA
43811,201910,"Today, hospital treatments are also financed differently depending on whether they are performed on an outpatient or inpatient basis.",403,NA
43811,201910,This is unfair and must be changed.,403,NA
43811,201910,"Premium payers, and thus capitation premiums, are overburdened under the system now in place.",403,NA
43811,201910,"Also, this system leads to disincentives.",403,NA
43811,201910,"The introduction of monism must now be pushed urgently: In the future, the health insurance funds would cover all costs, but the cantons would contribute at least 25.5%.",403,NA
43811,201910,The advantages of uniform financing of services are obvious: the shift from inpatient to outpatient care is promoted.,403,NA
43811,201910,Cost growth is slowed because outpatient services are less expensive.,403,NA
43811,201910,Premiums rise less quickly because the cantonal contribution also applies to outpatient services. This also makes coordinated care more interesting for the insured (see point 10).,403,NA
43811,201910,The switch to uniform financing ensures that the tax-financed and premium-financed financing shares of OKP benefits are stabilized.,403,NA
43811,201910,Uniform financing will encourage insurers and cantons to work more towards appropriate pricing of outpatient and inpatient services.,403,NA
43811,201910,Making the most of digitization!,411,NA
43811,201910,Modern means of communication are to be increasingly used.,411,NA
